Unix,Date,Symbol,Open,High,Low,Close,Volume ALGO,Volume USDT,tradecount
1674950400000,2023-01-29,ALGOUSDT,0.2573,0.2646,0.2538,0.2616,40553929.0,10550126.784,34731
1674864000000,2023-01-28,ALGOUSDT,0.2547,0.2644,0.2494,0.2572,45130002.0,11601934.6404,42618
1674777600000,2023-01-27,ALGOUSDT,0.2453,0.2596,0.2383,0.2545,49765971.0,12402661.4523,45953
1674691200000,2023-01-26,ALGOUSDT,0.2446,0.249,0.2383,0.2452,41536091.0,10153990.1408,39863
1674604800000,2023-01-25,ALGOUSDT,0.2363,0.2493,0.2288,0.2443,55048567.0,13077174.3993,49149
1674518400000,2023-01-24,ALGOUSDT,0.2496,0.26,0.2329,0.2364,64558673.0,16133237.6761,54855
1674432000000,2023-01-23,ALGOUSDT,0.2458,0.254,0.2442,0.2496,61725251.0,15425504.3795,49898
1674345600000,2023-01-22,ALGOUSDT,0.2388,0.2549,0.2352,0.2458,68440331.0,16917208.9199,65494
1674259200000,2023-01-21,ALGOUSDT,0.2392,0.2455,0.2308,0.2388,60786989.0,14497952.01,56973
1674172800000,2023-01-20,ALGOUSDT,0.2172,0.2401,0.2156,0.2392,52436482.0,11913906.6751,45417
1674086400000,2023-01-19,ALGOUSDT,0.2086,0.2184,0.208,0.2171,39355291.0,8385359.4969,32256
1674000000000,2023-01-18,ALGOUSDT,0.2283,0.2327,0.2076,0.2087,79351770.0,17514500.4657,64051
1673913600000,2023-01-17,ALGOUSDT,0.2341,0.2365,0.2273,0.2283,41539127.0,9642916.352,35746
1673827200000,2023-01-16,ALGOUSDT,0.2405,0.2418,0.2241,0.2341,62170533.0,14570563.7297,50383
1673740800000,2023-01-15,ALGOUSDT,0.229,0.2407,0.223,0.2405,68332857.0,15874980.1521,57555
1673654400000,2023-01-14,ALGOUSDT,0.2207,0.2395,0.2136,0.2292,96866956.0,21974385.9967,85058
1673568000000,2023-01-13,ALGOUSDT,0.2124,0.2226,0.2076,0.2207,49255747.0,10518524.609,40210
1673481600000,2023-01-12,ALGOUSDT,0.2101,0.2133,0.2019,0.2124,64052137.0,13384493.9809,47024
1673395200000,2023-01-11,ALGOUSDT,0.2038,0.2109,0.1965,0.2102,42168097.0,8484818.719,28182
1673308800000,2023-01-10,ALGOUSDT,0.1997,0.2053,0.1967,0.2037,39672964.0,8008241.3641,29370
1673222400000,2023-01-09,ALGOUSDT,0.1993,0.2083,0.198,0.1997,57249475.0,11659489.3648,41954
1673136000000,2023-01-08,ALGOUSDT,0.1939,0.2006,0.1908,0.1993,29504431.0,5729570.3288,20046
1673049600000,2023-01-07,ALGOUSDT,0.1892,0.1954,0.1878,0.1939,31885678.0,6110175.8921,20331
1672963200000,2023-01-06,ALGOUSDT,0.1835,0.1899,0.1804,0.189,38523039.0,7085631.4334,21481
1672876800000,2023-01-05,ALGOUSDT,0.1868,0.1909,0.1816,0.1835,31717423.0,5900549.0932,20664
1672790400000,2023-01-04,ALGOUSDT,0.1842,0.1916,0.183,0.1869,46753241.0,8768654.1372,28662
1672704000000,2023-01-03,ALGOUSDT,0.1809,0.1854,0.1798,0.1843,33604789.0,6129257.9865,20829
1672617600000,2023-01-02,ALGOUSDT,0.1773,0.1831,0.1731,0.1809,35586899.0,6400337.4042,23075
1672531200000,2023-01-01,ALGOUSDT,0.1725,0.1791,0.1712,0.1773,33825753.0,5923016.1762,20557
1672444800000,2022-12-31,ALGOUSDT,0.1691,0.1747,0.1672,0.1725,44150516.0,7579557.8936,25894
1672358400000,2022-12-30,ALGOUSDT,0.1647,0.1692,0.1598,0.1691,36523863.0,5978523.5698,23742
1672272000000,2022-12-29,ALGOUSDT,0.167,0.1678,0.1606,0.1648,35184163.0,5774593.7331,24392
1672185600000,2022-12-28,ALGOUSDT,0.1701,0.1705,0.1607,0.167,42019204.0,6936944.8329,27120
1672099200000,2022-12-27,ALGOUSDT,0.1715,0.1722,0.1644,0.1701,23186014.0,3902663.2587,16896
1672012800000,2022-12-26,ALGOUSDT,0.1656,0.1717,0.1648,0.1715,28777985.0,4847154.0,17276
1671926400000,2022-12-25,ALGOUSDT,0.1677,0.1682,0.1623,0.1655,24970461.0,4118797.6138,15635
1671840000000,2022-12-24,ALGOUSDT,0.1698,0.1708,0.1674,0.1677,13416765.0,2264784.939,10137
1671753600000,2022-12-23,ALGOUSDT,0.172,0.1736,0.1687,0.1698,29443377.0,5022716.2988,18575
1671667200000,2022-12-22,ALGOUSDT,0.1705,0.172,0.1647,0.1719,44016673.0,7453608.2101,27896
1671580800000,2022-12-21,ALGOUSDT,0.1787,0.1806,0.1691,0.1706,44093082.0,7745052.9299,28236
1671494400000,2022-12-20,ALGOUSDT,0.1742,0.1817,0.1738,0.1787,41960483.0,7463619.1264,26244
1671408000000,2022-12-19,ALGOUSDT,0.1882,0.1912,0.1683,0.1742,61715194.15,11131221.520636,36584
1671321600000,2022-12-18,ALGOUSDT,0.1946,0.1953,0.1869,0.1881,42677222.0,8124609.9391,27478
1671235200000,2022-12-17,ALGOUSDT,0.185,0.1954,0.1802,0.1945,56122629.0,10610771.8473,37339
1671148800000,2022-12-16,ALGOUSDT,0.2101,0.2129,0.1804,0.1849,82948575.0,16611961.3,60548
1671062400000,2022-12-15,ALGOUSDT,0.2208,0.2287,0.2096,0.2102,70613070.0,15540880.5572,45381
1670976000000,2022-12-14,ALGOUSDT,0.2238,0.2263,0.218,0.2207,30888460.0,6877347.0534,21132
1670889600000,2022-12-13,ALGOUSDT,0.2183,0.2258,0.2095,0.2239,39283675.41,8579744.847064,28027
1670803200000,2022-12-12,ALGOUSDT,0.2225,0.2225,0.2125,0.2184,35264106.0,7623257.4483,23760
1670716800000,2022-12-11,ALGOUSDT,0.2269,0.2301,0.2203,0.2225,20791118.0,4688532.6041,14735
1670630400000,2022-12-10,ALGOUSDT,0.2258,0.2306,0.2249,0.2268,24904157.0,5686425.4281,18100
1670544000000,2022-12-09,ALGOUSDT,0.2244,0.2262,0.22,0.2258,29948940.0,6709680.4602,20106
1670457600000,2022-12-08,ALGOUSDT,0.2211,0.2266,0.2176,0.2244,33372855.0,7410092.6335,20977
1670371200000,2022-12-07,ALGOUSDT,0.2339,0.2346,0.2171,0.221,46905069.0,10487947.1366,34075
1670284800000,2022-12-06,ALGOUSDT,0.2364,0.237,0.2313,0.2339,24348410.0,5696707.7125,17156
1670198400000,2022-12-05,ALGOUSDT,0.2394,0.247,0.2333,0.2364,44821167.0,10798166.1043,32390
1670112000000,2022-12-04,ALGOUSDT,0.2375,0.2408,0.2367,0.2393,23636444.0,5639575.309,16128
1670025600000,2022-12-03,ALGOUSDT,0.2441,0.2461,0.2362,0.2375,34490639.0,8313877.915,24021
1669939200000,2022-12-02,ALGOUSDT,0.241,0.2461,0.2353,0.2441,38454303.0,9309914.2716,29250
1669852800000,2022-12-01,ALGOUSDT,0.2476,0.2484,0.2385,0.2409,29004652.0,7036779.435,24528
1669766400000,2022-11-30,ALGOUSDT,0.2406,0.2499,0.237,0.2477,46647458.0,11404684.1672,39431
1669680000000,2022-11-29,ALGOUSDT,0.2359,0.2427,0.2336,0.2408,29913253.0,7137214.3198,26583
1669593600000,2022-11-28,ALGOUSDT,0.2403,0.2418,0.2266,0.2359,42778620.0,9977168.5475,36795
1669507200000,2022-11-27,ALGOUSDT,0.2409,0.2494,0.239,0.2403,32366178.0,7928073.9062,28306
1669420800000,2022-11-26,ALGOUSDT,0.2436,0.2475,0.2374,0.2409,32481559.0,7886905.7414,28672
1669334400000,2022-11-25,ALGOUSDT,0.2424,0.246,0.2337,0.2437,41638566.0,9977296.4105,36929
1669248000000,2022-11-24,ALGOUSDT,0.2473,0.2494,0.2378,0.2424,43901918.0,10664319.5396,40022
1669161600000,2022-11-23,ALGOUSDT,0.2415,0.2476,0.2357,0.2473,57878033.0,14016934.3802,53760
1669075200000,2022-11-22,ALGOUSDT,0.2448,0.2487,0.2258,0.2414,88735229.0,20986366.0902,89112
1668988800000,2022-11-21,ALGOUSDT,0.2564,0.2572,0.2376,0.2447,104330906.0,25838931.5099,123997
1668902400000,2022-11-20,ALGOUSDT,0.2982,0.2994,0.2533,0.2563,153417492.0,42738279.555,169162
1668816000000,2022-11-19,ALGOUSDT,0.2981,0.3127,0.2885,0.2982,189890500.0,57058332.3831,217699
1668729600000,2022-11-18,ALGOUSDT,0.2678,0.2992,0.2672,0.2982,131848133.0,37472025.1403,149426
1668643200000,2022-11-17,ALGOUSDT,0.2758,0.2799,0.2575,0.2677,70973139.0,18983354.2755,87893
1668556800000,2022-11-16,ALGOUSDT,0.2816,0.2984,0.2639,0.2758,123832826.0,34698350.0395,161852
1668470400000,2022-11-15,ALGOUSDT,0.2616,0.2919,0.2568,0.2814,106200564.0,29182210.46,143357
1668384000000,2022-11-14,ALGOUSDT,0.262,0.2677,0.237,0.2616,107613195.66,27305982.094702,155046
1668297600000,2022-11-13,ALGOUSDT,0.2739,0.2781,0.255,0.262,86402839.0,22847112.7663,111809
1668211200000,2022-11-12,ALGOUSDT,0.3031,0.3036,0.2707,0.2739,71758868.0,20071416.2747,96805
1668124800000,2022-11-11,ALGOUSDT,0.3208,0.3303,0.2817,0.3029,110946915.0,33923957.4326,129658
1668038400000,2022-11-10,ALGOUSDT,0.2656,0.3378,0.262,0.3209,143740360.0,43254416.7381,181583
1667952000000,2022-11-09,ALGOUSDT,0.3332,0.3358,0.2512,0.2656,177926058.0,53591025.184697,249325
1667865600000,2022-11-08,ALGOUSDT,0.4192,0.4203,0.2825,0.3334,326320353.0,119164042.991,386947
1667779200000,2022-11-07,ALGOUSDT,0.4025,0.449,0.3961,0.4193,156995483.0,66418382.8455,242991
1667692800000,2022-11-06,ALGOUSDT,0.424,0.4491,0.4015,0.4025,115179664.0,49603804.6419,185881
1667606400000,2022-11-05,ALGOUSDT,0.4153,0.4537,0.4032,0.4239,143900629.0,61640023.7605,241918
1667520000000,2022-11-04,ALGOUSDT,0.3697,0.43,0.3653,0.4152,132600753.0,52364563.5097,185153
1667433600000,2022-11-03,ALGOUSDT,0.3617,0.3851,0.3599,0.3697,96380202.0,35944173.3777,136419
1667347200000,2022-11-02,ALGOUSDT,0.3601,0.3661,0.3434,0.3616,72716522.0,25709991.7343,91447
1667260800000,2022-11-01,ALGOUSDT,0.3587,0.3705,0.3457,0.3601,46934466.0,16799697.7615,64165
1667174400000,2022-10-31,ALGOUSDT,0.3591,0.3809,0.3514,0.3586,67145967.0,24359340.9996,98205
1667088000000,2022-10-30,ALGOUSDT,0.3396,0.3665,0.3355,0.3592,69444560.0,24330092.4823,95414
1667001600000,2022-10-29,ALGOUSDT,0.333,0.346,0.333,0.3396,34091510.0,11561907.57,46060
1666915200000,2022-10-28,ALGOUSDT,0.3258,0.3379,0.3195,0.333,29697044.0,9771984.1205,37359
1666828800000,2022-10-27,ALGOUSDT,0.3392,0.3444,0.3247,0.3258,38253840.0,12807416.1087,46314
1666742400000,2022-10-26,ALGOUSDT,0.3312,0.344,0.3288,0.3391,44334420.0,14908398.9684,45195
1666656000000,2022-10-25,ALGOUSDT,0.3149,0.3395,0.3132,0.3312,54779644.0,18011666.8523,62263
1666569600000,2022-10-24,ALGOUSDT,0.3159,0.3166,0.3053,0.3147,21401678.0,6658560.6426,22514
1666483200000,2022-10-23,ALGOUSDT,0.3138,0.3169,0.3067,0.3158,14662410.0,4577074.3332,17816
1666396800000,2022-10-22,ALGOUSDT,0.3131,0.3147,0.3089,0.3137,11520586.0,3595362.7467,14000
1666310400000,2022-10-21,ALGOUSDT,0.3065,0.3136,0.2956,0.3131,23515571.0,7163754.3088,27024
1666224000000,2022-10-20,ALGOUSDT,0.3075,0.3152,0.3027,0.3066,22051175.0,6809714.2739,24438
1666137600000,2022-10-19,ALGOUSDT,0.3194,0.3206,0.3036,0.3076,21951440.0,6865646.9932,26877
1666051200000,2022-10-18,ALGOUSDT,0.3302,0.3329,0.3152,0.3194,28837010.0,9312062.5405,31957
1665964800000,2022-10-17,ALGOUSDT,0.3224,0.332,0.3178,0.3302,23122622.0,7550761.5158,24906
1665878400000,2022-10-16,ALGOUSDT,0.3187,0.3278,0.3182,0.3225,19658756.0,6353413.2328,23001
1665792000000,2022-10-15,ALGOUSDT,0.3174,0.3259,0.3122,0.3189,21839184.0,6979105.751,24329
1665705600000,2022-10-14,ALGOUSDT,0.3195,0.3296,0.3125,0.3174,29528679.0,9557121.2827,35861
1665619200000,2022-10-13,ALGOUSDT,0.3134,0.3241,0.2863,0.3196,60752040.0,18502932.2147,65778
1665532800000,2022-10-12,ALGOUSDT,0.3178,0.3213,0.3112,0.3135,21084386.0,6674767.6802,22237
1665446400000,2022-10-11,ALGOUSDT,0.3194,0.3239,0.3082,0.3178,35994755.0,11404952.485,37336
1665360000000,2022-10-10,ALGOUSDT,0.3387,0.3401,0.3191,0.3194,30889264.0,10195727.1856,32759
1665273600000,2022-10-09,ALGOUSDT,0.3347,0.3399,0.3303,0.3389,22286833.0,7466102.6737,21611
1665187200000,2022-10-08,ALGOUSDT,0.3415,0.3415,0.3306,0.3348,23564424.0,7938823.1632,22844
1665100800000,2022-10-07,ALGOUSDT,0.349,0.3501,0.3358,0.3416,32447041.0,11090336.2699,31922
1665014400000,2022-10-06,ALGOUSDT,0.3537,0.359,0.3468,0.3491,30862879.0,10922296.5902,31345
1664928000000,2022-10-05,ALGOUSDT,0.3577,0.3603,0.3442,0.3538,31515369.0,11091580.4451,30688
1664841600000,2022-10-04,ALGOUSDT,0.3543,0.36,0.3496,0.3577,31282103.0,11078002.0125,35305
1664755200000,2022-10-03,ALGOUSDT,0.3544,0.3613,0.3432,0.3544,44818912.0,15750022.4198,49860
1664668800000,2022-10-02,ALGOUSDT,0.3549,0.3724,0.3516,0.3543,45551518.0,16508805.6066,56504
1664582400000,2022-10-01,ALGOUSDT,0.3535,0.3684,0.3523,0.3548,38552373.0,13868045.8404,45432
1664496000000,2022-09-30,ALGOUSDT,0.3549,0.3665,0.3466,0.3535,70916847.0,25191244.2106,73448
1664409600000,2022-09-29,ALGOUSDT,0.3495,0.3642,0.3328,0.3549,69125272.0,24092412.0749,82771
1664323200000,2022-09-28,ALGOUSDT,0.3521,0.3566,0.3317,0.3494,67484864.0,23152516.1605,99514
1664236800000,2022-09-27,ALGOUSDT,0.3686,0.3756,0.3374,0.3521,71183063.0,25665820.1258,104651
1664150400000,2022-09-26,ALGOUSDT,0.3882,0.3923,0.357,0.3686,75688320.0,27895265.9641,114883
1664064000000,2022-09-25,ALGOUSDT,0.3854,0.4014,0.3778,0.3882,88867988.0,34665797.4069,128017
1663977600000,2022-09-24,ALGOUSDT,0.3991,0.4045,0.3698,0.3853,83359376.0,32004170.3985,129727
1663891200000,2022-09-23,ALGOUSDT,0.37,0.41,0.3632,0.3991,153032710.0,58731624.5827,214914
1663804800000,2022-09-22,ALGOUSDT,0.3352,0.4071,0.3284,0.3699,151470762.0,54933769.4522,216654
1663718400000,2022-09-21,ALGOUSDT,0.3299,0.3406,0.3081,0.3352,88425441.0,28515874.359,113159
1663632000000,2022-09-20,ALGOUSDT,0.3172,0.347,0.3169,0.3297,114047647.0,38242255.3941,143851
1663545600000,2022-09-19,ALGOUSDT,0.293,0.3248,0.2913,0.3171,85240089.0,26592365.9569,111981
1663459200000,2022-09-18,ALGOUSDT,0.311,0.318,0.2893,0.293,35235420.0,10768191.312,46795
1663372800000,2022-09-17,ALGOUSDT,0.2978,0.3114,0.2976,0.311,14795514.0,4511573.6551,19594
1663286400000,2022-09-16,ALGOUSDT,0.2949,0.3007,0.2902,0.2979,26418283.0,7824067.5255,34915
1663200000000,2022-09-15,ALGOUSDT,0.3029,0.3029,0.2889,0.2949,30273590.0,8945705.411,37690
1663113600000,2022-09-14,ALGOUSDT,0.2965,0.3049,0.2949,0.303,23498609.0,7054895.9227,32182
1663027200000,2022-09-13,ALGOUSDT,0.3236,0.3238,0.2944,0.2965,49786945.0,15353700.2355,63463
1662940800000,2022-09-12,ALGOUSDT,0.3264,0.3329,0.3168,0.3236,36062999.0,11686317.1228,48895
1662854400000,2022-09-11,ALGOUSDT,0.322,0.3309,0.3164,0.3266,32796554.0,10639114.0853,41770
1662768000000,2022-09-10,ALGOUSDT,0.3245,0.3278,0.3173,0.3219,29320253.0,9453609.7814,41525
1662681600000,2022-09-09,ALGOUSDT,0.3078,0.3264,0.3073,0.3244,45442250.0,14462692.1168,55240
1662595200000,2022-09-08,ALGOUSDT,0.2991,0.3084,0.2929,0.3077,28034703.0,8434440.4945,35264
1662508800000,2022-09-07,ALGOUSDT,0.2852,0.3018,0.2812,0.2989,39330337.0,11537561.251,40358
1662422400000,2022-09-06,ALGOUSDT,0.3046,0.3098,0.2806,0.2852,39026594.0,11499361.3887,49208
1662336000000,2022-09-05,ALGOUSDT,0.3125,0.3146,0.2971,0.3045,18384109.0,5586164.3825,26078
1662249600000,2022-09-04,ALGOUSDT,0.3032,0.319,0.303,0.3126,32008949.0,9976909.1382,40040
1662163200000,2022-09-03,ALGOUSDT,0.3023,0.3036,0.2953,0.3032,13901544.0,4183547.9509,19203
1662076800000,2022-09-02,ALGOUSDT,0.2936,0.3072,0.29,0.3023,23740914.0,7124081.6078,31846
1661990400000,2022-09-01,ALGOUSDT,0.2885,0.2937,0.2833,0.2936,16352281.0,4713240.7649,22479
1661904000000,2022-08-31,ALGOUSDT,0.2917,0.3012,0.2873,0.2885,19273126.0,5675003.6805,25425
1661817600000,2022-08-30,ALGOUSDT,0.2979,0.3023,0.284,0.2916,21840802.0,6423847.9862,27270
1661731200000,2022-08-29,ALGOUSDT,0.2825,0.2994,0.2798,0.298,22989796.0,6633861.8389,26513
1661644800000,2022-08-28,ALGOUSDT,0.2887,0.2954,0.2811,0.2824,19903969.0,5763530.8389,22708
1661558400000,2022-08-27,ALGOUSDT,0.2828,0.2907,0.2788,0.2888,26750539.0,7615202.4478,25627
1661472000000,2022-08-26,ALGOUSDT,0.3071,0.3082,0.2795,0.2828,48477828.0,14327658.2245,47909
1661385600000,2022-08-25,ALGOUSDT,0.3021,0.3103,0.2991,0.3071,28593818.0,8724723.3324,29362
1661299200000,2022-08-24,ALGOUSDT,0.3076,0.3094,0.2984,0.3022,27166655.0,8280587.0557,30043
1661212800000,2022-08-23,ALGOUSDT,0.303,0.3098,0.2929,0.3075,27554131.0,8340740.7107,33218
1661126400000,2022-08-22,ALGOUSDT,0.3064,0.3068,0.2901,0.303,33809567.0,10024388.9188,37739
1661040000000,2022-08-21,ALGOUSDT,0.3002,0.3092,0.2973,0.3063,29232069.0,8857891.2301,29810
1660953600000,2022-08-20,ALGOUSDT,0.3028,0.3128,0.2937,0.3002,37102657.0,11310923.2086,42242
1660867200000,2022-08-19,ALGOUSDT,0.3336,0.334,0.3001,0.3029,56054685.0,17463416.7071,70058
1660780800000,2022-08-18,ALGOUSDT,0.3408,0.3478,0.3254,0.3336,26341184.0,8965246.6824,37218
1660694400000,2022-08-17,ALGOUSDT,0.3528,0.3649,0.3374,0.3405,33497666.0,11691080.5703,48987
1660608000000,2022-08-16,ALGOUSDT,0.3575,0.3604,0.3491,0.3527,23068956.0,8165803.7455,33715
1660521600000,2022-08-15,ALGOUSDT,0.3642,0.3758,0.3501,0.3576,30760173.0,11074653.0369,47911
1660435200000,2022-08-14,ALGOUSDT,0.3686,0.3838,0.3578,0.3639,38064682.0,14167282.0084,60957
1660348800000,2022-08-13,ALGOUSDT,0.3654,0.3748,0.3642,0.3683,27307410.0,10083397.3098,40288
1660262400000,2022-08-12,ALGOUSDT,0.3611,0.3661,0.3524,0.3652,28212156.0,10158438.1013,40356
1660176000000,2022-08-11,ALGOUSDT,0.3643,0.371,0.3587,0.3611,34603777.0,12658393.7168,52100
1660089600000,2022-08-10,ALGOUSDT,0.3452,0.3659,0.3352,0.3642,42056045.0,14841305.4507,61570
1660003200000,2022-08-09,ALGOUSDT,0.3628,0.3768,0.3402,0.3453,37871643.0,13541983.6116,59476
1659916800000,2022-08-08,ALGOUSDT,0.3558,0.3725,0.3534,0.3629,36957468.0,13474459.552,50961
1659830400000,2022-08-07,ALGOUSDT,0.349,0.3663,0.3423,0.3559,34513071.0,12273375.6081,48467
1659744000000,2022-08-06,ALGOUSDT,0.3586,0.3596,0.3465,0.3491,29127361.0,10275818.4625,38015
1659657600000,2022-08-05,ALGOUSDT,0.3364,0.3599,0.3342,0.3586,38398268.0,13304940.8472,57189
1659571200000,2022-08-04,ALGOUSDT,0.3265,0.3421,0.3255,0.3363,38994524.0,12998196.6218,55909
1659484800000,2022-08-03,ALGOUSDT,0.3266,0.3393,0.3175,0.3266,36063947.0,11869355.118,50634
1659398400000,2022-08-02,ALGOUSDT,0.3425,0.3482,0.32,0.3266,43484809.0,14291065.2427,67547
1659312000000,2022-08-01,ALGOUSDT,0.336,0.3445,0.3302,0.3425,44523623.0,15070781.5774,64586
1659225600000,2022-07-31,ALGOUSDT,0.3378,0.356,0.3303,0.3361,48931076.0,16882516.5798,73259
1659139200000,2022-07-30,ALGOUSDT,0.3367,0.3549,0.3291,0.3377,56948673.0,19489213.0112,91554
1659052800000,2022-07-29,ALGOUSDT,0.3364,0.3453,0.3252,0.3369,56503804.0,19021990.6124,87077
1658966400000,2022-07-28,ALGOUSDT,0.3288,0.3426,0.3189,0.3365,40470446.0,13426176.4112,56863
1658880000000,2022-07-27,ALGOUSDT,0.3112,0.3291,0.3054,0.3288,36487328.0,11573987.3722,51051
1658793600000,2022-07-26,ALGOUSDT,0.3119,0.3128,0.3011,0.3113,25180863.0,7745682.4922,36537
1658707200000,2022-07-25,ALGOUSDT,0.3403,0.3436,0.3113,0.3119,30414302.0,9934981.6003,44007
1658620800000,2022-07-24,ALGOUSDT,0.335,0.3481,0.3344,0.3402,23147881.0,7896669.2163,32050
1658534400000,2022-07-23,ALGOUSDT,0.3375,0.3443,0.3257,0.3348,28019345.0,9387315.6129,41514
1658448000000,2022-07-22,ALGOUSDT,0.3491,0.3577,0.3331,0.3375,34655996.0,12067711.9608,51990
1658361600000,2022-07-21,ALGOUSDT,0.3446,0.3517,0.3328,0.3492,41849733.0,14340502.6128,60018
1658275200000,2022-07-20,ALGOUSDT,0.372,0.3775,0.3413,0.3446,55675553.0,20234408.8951,76397
1658188800000,2022-07-19,ALGOUSDT,0.3595,0.3786,0.3462,0.372,54178511.0,19661070.4086,81139
1658102400000,2022-07-18,ALGOUSDT,0.3365,0.3691,0.3361,0.3595,52800159.0,18655009.2193,73340
1658016000000,2022-07-17,ALGOUSDT,0.3405,0.3438,0.3326,0.3365,36415648.0,12313712.2433,48274
1657929600000,2022-07-16,ALGOUSDT,0.3275,0.3457,0.3247,0.3405,44246344.0,14867615.2776,57540
1657843200000,2022-07-15,ALGOUSDT,0.3299,0.3328,0.3206,0.3275,40805908.0,13347156.4786,55372
1657756800000,2022-07-14,ALGOUSDT,0.31,0.3329,0.3012,0.3296,47603300.0,14986772.8619,53725
1657670400000,2022-07-13,ALGOUSDT,0.2925,0.3112,0.2898,0.31,35872400.0,10766769.1568,46285
1657584000000,2022-07-12,ALGOUSDT,0.2971,0.3046,0.2916,0.2926,23515987.0,7014997.899,29079
1657497600000,2022-07-11,ALGOUSDT,0.3104,0.3105,0.2965,0.297,25984217.0,7880188.6218,32780
1657411200000,2022-07-10,ALGOUSDT,0.3215,0.323,0.3058,0.3101,24894545.0,7802451.8217,28134
1657324800000,2022-07-09,ALGOUSDT,0.3141,0.3242,0.314,0.3214,23761450.0,7604207.8551,29857
1657238400000,2022-07-08,ALGOUSDT,0.3224,0.3286,0.3096,0.3141,34790596.0,11081250.7014,43881
1657152000000,2022-07-07,ALGOUSDT,0.3109,0.3256,0.31,0.3224,34557306.0,10932494.1686,40983
1657065600000,2022-07-06,ALGOUSDT,0.3078,0.3132,0.3019,0.3108,29748252.0,9179136.8592,38669
1656979200000,2022-07-05,ALGOUSDT,0.3197,0.323,0.3012,0.3078,29966506.0,9356102.271,41814
1656892800000,2022-07-04,ALGOUSDT,0.3096,0.3211,0.2999,0.3196,31432233.0,9791160.756,40114
1656806400000,2022-07-03,ALGOUSDT,0.3076,0.3155,0.3011,0.3096,23535490.0,7241766.8713,33454
1656720000000,2022-07-02,ALGOUSDT,0.3065,0.312,0.2989,0.3076,39577636.0,12062300.3032,53412
1656633600000,2022-07-01,ALGOUSDT,0.3148,0.3239,0.2994,0.3066,52139085.0,16069342.6178,83152
1656547200000,2022-06-30,ALGOUSDT,0.3018,0.3174,0.2837,0.3147,63403479.0,18933447.6792,104850
1656460800000,2022-06-29,ALGOUSDT,0.3127,0.317,0.295,0.3017,45922030.0,13982763.5979,61379
1656374400000,2022-06-28,ALGOUSDT,0.3311,0.3376,0.3105,0.3126,29951272.0,9738511.9494,46029
1656288000000,2022-06-27,ALGOUSDT,0.3319,0.3466,0.3248,0.3311,27184860.0,9106554.7194,41762
1656201600000,2022-06-26,ALGOUSDT,0.3519,0.3604,0.3313,0.3321,26667075.0,9253800.9077,46000
1656115200000,2022-06-25,ALGOUSDT,0.3497,0.3574,0.3348,0.3515,30284166.0,10537246.4239,49501
1656028800000,2022-06-24,ALGOUSDT,0.3361,0.3585,0.3346,0.3497,37126123.0,12928739.3445,62051
1655942400000,2022-06-23,ALGOUSDT,0.3138,0.3378,0.312,0.3361,31109121.0,10107752.1646,47887
1655856000000,2022-06-22,ALGOUSDT,0.3257,0.332,0.312,0.3138,36120903.0,11574146.2138,55823
1655769600000,2022-06-21,ALGOUSDT,0.3185,0.3442,0.3145,0.3257,44107119.0,14539268.8682,72722
1655683200000,2022-06-20,ALGOUSDT,0.3145,0.327,0.3012,0.3186,43502316.0,13710305.5942,66424
1655596800000,2022-06-19,ALGOUSDT,0.2959,0.3194,0.2846,0.3146,55927909.0,16910400.164,83565
1655510400000,2022-06-18,ALGOUSDT,0.3102,0.3149,0.2751,0.2959,62017145.0,18262641.5053,84022
1655424000000,2022-06-17,ALGOUSDT,0.3021,0.3181,0.2988,0.3102,41537309.0,12859218.0924,59510
1655337600000,2022-06-16,ALGOUSDT,0.3403,0.3448,0.2958,0.302,73989009.0,23487131.6758,107144
1655251200000,2022-06-15,ALGOUSDT,0.3086,0.3983,0.2783,0.3402,127342395.0,39218093.1296,201484
1655164800000,2022-06-14,ALGOUSDT,0.304,0.311,0.2821,0.3086,94138951.0,28356413.363119,139014
1655078400000,2022-06-13,ALGOUSDT,0.3244,0.3295,0.2879,0.3039,115411090.75,35198866.994385,171708
1654992000000,2022-06-12,ALGOUSDT,0.3505,0.3519,0.3237,0.3248,42832653.0,14359887.265699,65033
1654905600000,2022-06-11,ALGOUSDT,0.3689,0.3799,0.3382,0.3506,38694246.0,13847994.66577,57138
1654819200000,2022-06-10,ALGOUSDT,0.4043,0.4049,0.3628,0.3689,42855751.0,16397890.0253,66197
1654732800000,2022-06-09,ALGOUSDT,0.4168,0.4183,0.4,0.4042,25294070.0,10364326.7088,43889
1654646400000,2022-06-08,ALGOUSDT,0.399,0.4316,0.3986,0.4165,50514639.0,20923332.2846,83993
1654560000000,2022-06-07,ALGOUSDT,0.4126,0.4135,0.3766,0.3989,33290027.0,13068662.5772,58583
1654473600000,2022-06-06,ALGOUSDT,0.3919,0.4247,0.3908,0.4128,33806485.0,13839385.5917,57478
1654387200000,2022-06-05,ALGOUSDT,0.3881,0.4032,0.3791,0.3918,32132243.0,12603870.075,50097
1654300800000,2022-06-04,ALGOUSDT,0.381,0.3904,0.367,0.3883,21203500.0,7981479.7458,33247
1654214400000,2022-06-03,ALGOUSDT,0.3948,0.3972,0.3713,0.3811,31207050.0,11923849.807,45541
1654128000000,2022-06-02,ALGOUSDT,0.3849,0.3971,0.3766,0.3947,34843886.0,13398990.1909,58308
