Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume USDT,tradecount
1663372800000,2022-09-17,1INCHUSDT,0.617,0.63,0.609,0.627,2639980.3,1628933.0985,6777
1663286400000,2022-09-16,1INCHUSDT,0.592,0.625,0.582,0.616,6344667.9,3853191.2654,15597
1663200000000,2022-09-15,1INCHUSDT,0.613,0.62,0.587,0.592,4304721.5,2589535.5594,12782
1663113600000,2022-09-14,1INCHUSDT,0.594,0.618,0.59,0.613,4604617.9,2791015.7767,16089
1663027200000,2022-09-13,1INCHUSDT,0.647,0.658,0.59,0.594,7211523.2,4521323.5319,20878
1662940800000,2022-09-12,1INCHUSDT,0.649,0.675,0.634,0.647,5242458.3,3424473.7919,18244
1662854400000,2022-09-11,1INCHUSDT,0.657,0.673,0.635,0.649,4543510.3,2995951.6964,12516
1662768000000,2022-09-10,1INCHUSDT,0.658,0.681,0.647,0.657,5024572.9,3323170.5614,14121
1662681600000,2022-09-09,1INCHUSDT,0.639,0.678,0.638,0.657,6716877.1,4415131.7618,18084
1662595200000,2022-09-08,1INCHUSDT,0.631,0.644,0.615,0.638,4063490.7,2558053.1916,11715
1662508800000,2022-09-07,1INCHUSDT,0.608,0.636,0.592,0.631,3867496.4,2379804.1857,12403
1662422400000,2022-09-06,1INCHUSDT,0.663,0.676,0.6,0.608,7050421.5,4512232.193,21728
1662336000000,2022-09-05,1INCHUSDT,0.672,0.677,0.649,0.663,2942877.3,1942099.2452,9503
1662249600000,2022-09-04,1INCHUSDT,0.688,0.692,0.659,0.673,3151976.7,2118635.1681,10738
1662163200000,2022-09-03,1INCHUSDT,0.712,0.713,0.677,0.687,2952860.2,2034109.5575,11291
1662076800000,2022-09-02,1INCHUSDT,0.669,0.739,0.663,0.713,13301647.4,9539445.086,41403
1661990400000,2022-09-01,1INCHUSDT,0.663,0.672,0.636,0.668,3938830.0,2579265.8763,13626
1661904000000,2022-08-31,1INCHUSDT,0.654,0.71,0.653,0.662,5430553.2,3731010.3108,18810
1661817600000,2022-08-30,1INCHUSDT,0.671,0.685,0.637,0.653,2678665.9,1778698.2069,10329
1661731200000,2022-08-29,1INCHUSDT,0.632,0.676,0.626,0.671,3810295.6,2490818.7969,11448
1661644800000,2022-08-28,1INCHUSDT,0.652,0.67,0.63,0.631,2083741.5,1360875.475,8256
1661558400000,2022-08-27,1INCHUSDT,0.661,0.665,0.644,0.652,2719879.5,1781457.4778,10909
1661472000000,2022-08-26,1INCHUSDT,0.743,0.747,0.655,0.661,4529157.6,3214714.9024,16990
1661385600000,2022-08-25,1INCHUSDT,0.721,0.752,0.721,0.744,2917799.4,2159650.123,11584
1661299200000,2022-08-24,1INCHUSDT,0.725,0.741,0.708,0.723,2808555.1,2035487.0223,11746
1661212800000,2022-08-23,1INCHUSDT,0.699,0.73,0.684,0.725,4314517.7,3065802.0664,16374
1661126400000,2022-08-22,1INCHUSDT,0.701,0.702,0.658,0.7,2811104.8,1904536.2755,11832
1661040000000,2022-08-21,1INCHUSDT,0.675,0.713,0.674,0.7,2609601.5,1810081.6143,12004
1660953600000,2022-08-20,1INCHUSDT,0.678,0.701,0.658,0.674,2960065.5,2015478.7865,12499
1660867200000,2022-08-19,1INCHUSDT,0.733,0.735,0.654,0.677,7484228.4,5177206.6276,28768
1660780800000,2022-08-18,1INCHUSDT,0.773,0.785,0.72,0.733,4051105.5,3088543.8125,16109
1660694400000,2022-08-17,1INCHUSDT,0.819,0.843,0.765,0.773,3839297.9,3082895.6962,18558
1660608000000,2022-08-16,1INCHUSDT,0.82,0.833,0.807,0.818,3091204.4,2532171.0386,13028
1660521600000,2022-08-15,1INCHUSDT,0.84,0.865,0.807,0.82,3791880.2,3158418.7194,16494
1660435200000,2022-08-14,1INCHUSDT,0.874,0.894,0.829,0.84,5495879.7,4716087.8524,19241
1660348800000,2022-08-13,1INCHUSDT,0.88,0.911,0.87,0.873,5307916.7,4707214.4612,22717
1660262400000,2022-08-12,1INCHUSDT,0.865,0.893,0.845,0.88,6141313.0,5336131.969,24773
1660176000000,2022-08-11,1INCHUSDT,0.882,0.896,0.858,0.864,7118378.3,6229047.0162,33669
1660089600000,2022-08-10,1INCHUSDT,0.808,0.908,0.782,0.882,11307777.4,9559848.8031,52128
1660003200000,2022-08-09,1INCHUSDT,0.838,0.877,0.791,0.808,10389545.4,8740326.9322,43475
1659916800000,2022-08-08,1INCHUSDT,0.806,0.865,0.804,0.837,7231575.6,6078944.5208,38979
1659830400000,2022-08-07,1INCHUSDT,0.808,0.824,0.797,0.806,3014730.0,2445682.2283,21560
1659744000000,2022-08-06,1INCHUSDT,0.832,0.846,0.803,0.808,3821168.5,3156887.3742,23839
1659657600000,2022-08-05,1INCHUSDT,0.8,0.858,0.799,0.832,8390557.7,6970663.5467,40540
1659571200000,2022-08-04,1INCHUSDT,0.766,0.833,0.764,0.799,7231770.9,5760047.2309,32041
1659484800000,2022-08-03,1INCHUSDT,0.742,0.814,0.724,0.766,7304968.7,5722462.9092,28367
1659398400000,2022-08-02,1INCHUSDT,0.77,0.781,0.715,0.742,7111378.1,5272590.7616,24989
1659312000000,2022-08-01,1INCHUSDT,0.761,0.796,0.742,0.77,9499727.5,7275622.5347,28452
1659225600000,2022-07-31,1INCHUSDT,0.766,0.828,0.752,0.762,10302746.5,8132910.5125,37789
1659139200000,2022-07-30,1INCHUSDT,0.76,0.835,0.754,0.766,13329455.4,10548403.3299,46759
1659052800000,2022-07-29,1INCHUSDT,0.773,0.79,0.739,0.76,11756504.5,9020444.2466,33160
1658966400000,2022-07-28,1INCHUSDT,0.695,0.815,0.683,0.773,22371227.5,16777574.1589,62313
1658880000000,2022-07-27,1INCHUSDT,0.636,0.696,0.619,0.694,6740096.0,4412592.0963,21663
1658793600000,2022-07-26,1INCHUSDT,0.624,0.637,0.605,0.636,4078079.7,2511432.5001,13651
1658707200000,2022-07-25,1INCHUSDT,0.676,0.68,0.622,0.623,5940928.8,3843606.2832,18290
1658620800000,2022-07-24,1INCHUSDT,0.68,0.698,0.672,0.675,4415919.0,3023489.7494,14482
1658534400000,2022-07-23,1INCHUSDT,0.661,0.703,0.653,0.68,6036632.7,4092577.5668,21063
1658448000000,2022-07-22,1INCHUSDT,0.688,0.716,0.655,0.661,7468326.8,5169767.3792,23474
1658361600000,2022-07-21,1INCHUSDT,0.676,0.697,0.647,0.688,6515299.0,4367300.3978,22061
1658275200000,2022-07-20,1INCHUSDT,0.736,0.75,0.667,0.677,8226145.5,5863913.1201,29661
1658188800000,2022-07-19,1INCHUSDT,0.718,0.777,0.71,0.736,13268089.8,9751551.9446,47961
1658102400000,2022-07-18,1INCHUSDT,0.646,0.737,0.643,0.718,14734355.9,10325235.5261,47431
1658016000000,2022-07-17,1INCHUSDT,0.667,0.683,0.64,0.646,5478304.0,3616095.2189,17822
1657929600000,2022-07-16,1INCHUSDT,0.653,0.675,0.632,0.667,5920963.6,3867901.2324,16006
1657843200000,2022-07-15,1INCHUSDT,0.616,0.697,0.604,0.653,17093737.4,11237204.5859,49807
1657756800000,2022-07-14,1INCHUSDT,0.594,0.626,0.568,0.616,5462197.6,3261431.3202,15597
1657670400000,2022-07-13,1INCHUSDT,0.56,0.597,0.54,0.594,4608931.5,2629530.7874,14684
1657584000000,2022-07-12,1INCHUSDT,0.591,0.597,0.556,0.56,4453994.4,2588386.1449,12238
1657497600000,2022-07-11,1INCHUSDT,0.64,0.648,0.587,0.591,4680462.5,2915513.9237,13595
1657411200000,2022-07-10,1INCHUSDT,0.697,0.709,0.633,0.64,8634312.6,5677077.8354,19959
1657324800000,2022-07-09,1INCHUSDT,0.687,0.715,0.673,0.696,4539554.4,3117835.5652,14539
1657238400000,2022-07-08,1INCHUSDT,0.644,0.719,0.642,0.688,13877718.4,9563703.5192,41651
1657152000000,2022-07-07,1INCHUSDT,0.625,0.654,0.619,0.644,5473806.8,3479582.7343,15340
1657065600000,2022-07-06,1INCHUSDT,0.623,0.635,0.61,0.626,5609252.8,3487920.6367,13433
1656979200000,2022-07-05,1INCHUSDT,0.637,0.658,0.598,0.622,7648554.3,4796655.2203,20927
1656892800000,2022-07-04,1INCHUSDT,0.628,0.641,0.605,0.638,5538155.7,3449381.6239,16933
1656806400000,2022-07-03,1INCHUSDT,0.636,0.641,0.609,0.628,2483287.5,1550905.5569,8531
1656720000000,2022-07-02,1INCHUSDT,0.654,0.661,0.621,0.637,3866112.2,2455331.7156,11549
1656633600000,2022-07-01,1INCHUSDT,0.695,0.713,0.644,0.654,7750946.1,5192270.2399,25479
1656547200000,2022-06-30,1INCHUSDT,0.709,0.751,0.656,0.695,9114411.5,6356694.3977,32965
1656460800000,2022-06-29,1INCHUSDT,0.742,0.779,0.694,0.709,10991740.6,8149352.2557,35494
1656374400000,2022-06-28,1INCHUSDT,0.673,0.809,0.641,0.742,41498116.5,31426423.6759,119089
1656288000000,2022-06-27,1INCHUSDT,0.692,0.725,0.647,0.673,8432329.7,5742312.3406,22501
1656201600000,2022-06-26,1INCHUSDT,0.729,0.786,0.689,0.692,7977476.9,6011120.19,30971
1656115200000,2022-06-25,1INCHUSDT,0.754,0.769,0.696,0.729,6168805.6,4541173.2188,22265
1656028800000,2022-06-24,1INCHUSDT,0.713,0.783,0.695,0.754,10480463.7,7731554.1907,35755
1655942400000,2022-06-23,1INCHUSDT,0.689,0.716,0.667,0.713,5391759.4,3744919.4057,19442
1655856000000,2022-06-22,1INCHUSDT,0.69,0.751,0.646,0.688,15084374.9,10439967.0205,49389
1655769600000,2022-06-21,1INCHUSDT,0.686,0.736,0.657,0.691,15408985.1,10841196.2457,50863
1655683200000,2022-06-20,1INCHUSDT,0.581,0.726,0.558,0.686,19403224.0,13117747.9239,62016
1655596800000,2022-06-19,1INCHUSDT,0.551,0.587,0.529,0.58,4734019.6,2641115.982,14255
1655510400000,2022-06-18,1INCHUSDT,0.59,0.6,0.514,0.553,5448867.1,2974649.1906,16346
1655424000000,2022-06-17,1INCHUSDT,0.576,0.602,0.573,0.591,3596834.6,2122110.0974,11661
1655337600000,2022-06-16,1INCHUSDT,0.631,0.638,0.568,0.577,9404133.3,5742683.0005,20599
1655251200000,2022-06-15,1INCHUSDT,0.592,0.635,0.537,0.631,12499983.04,7185413.89077,33252
1655164800000,2022-06-14,1INCHUSDT,0.6,0.606,0.553,0.593,7215656.5,4218928.1905,19271
1655078400000,2022-06-13,1INCHUSDT,0.652,0.661,0.565,0.6,15049746.4,9087836.9013,35103
1654992000000,2022-06-12,1INCHUSDT,0.696,0.72,0.648,0.651,6873585.8,4636849.3625,21028
1654905600000,2022-06-11,1INCHUSDT,0.759,0.772,0.69,0.695,5525600.3,3981166.136793,18517
1654819200000,2022-06-10,1INCHUSDT,0.802,0.803,0.743,0.758,5690136.2,4398449.1059,17453
1654732800000,2022-06-09,1INCHUSDT,0.816,0.823,0.796,0.803,3944399.6,3208388.6692,12866
1654646400000,2022-06-08,1INCHUSDT,0.846,0.853,0.808,0.817,7735375.5,6437827.26,23667
1654560000000,2022-06-07,1INCHUSDT,0.874,0.875,0.818,0.846,6854869.8,5786141.4005,22565
1654473600000,2022-06-06,1INCHUSDT,0.859,0.898,0.856,0.875,6418614.5,5651223.5476,23006
1654387200000,2022-06-05,1INCHUSDT,0.869,0.871,0.849,0.859,1891114.4,1625916.8633,7284
1654300800000,2022-06-04,1INCHUSDT,0.874,0.882,0.851,0.87,3265404.4,2817279.1757,9723
1654214400000,2022-06-03,1INCHUSDT,0.934,0.934,0.86,0.874,8677549.6,7722578.6357,25888
1654128000000,2022-06-02,1INCHUSDT,0.952,0.954,0.9,0.933,12037198.8,11090155.569,32652
1654041600000,2022-06-01,1INCHUSDT,0.969,0.994,0.939,0.951,8541892.7,8219800.0438,27202
1653955200000,2022-05-31,1INCHUSDT,1.006,1.014,0.959,0.969,8513820.5,8331841.0003,31109
1653868800000,2022-05-30,1INCHUSDT,0.92,1.007,0.91,1.005,6005467.9,5807198.2524,24000
1653782400000,2022-05-29,1INCHUSDT,0.916,0.93,0.897,0.921,3131144.8,2857214.7626,11952
1653696000000,2022-05-28,1INCHUSDT,0.899,0.927,0.892,0.916,3042572.7,2781092.7756,13568
1653609600000,2022-05-27,1INCHUSDT,0.914,0.925,0.886,0.898,5644321.2,5103259.5197,27173
1653523200000,2022-05-26,1INCHUSDT,0.967,0.981,0.882,0.914,8065103.2,7404116.3886,31968
1653436800000,2022-05-25,1INCHUSDT,0.995,1.008,0.953,0.968,3546980.0,3457976.7833,15433
1653350400000,2022-05-24,1INCHUSDT,0.953,1.03,0.95,0.995,5104610.0,5061788.0605,24508
1653264000000,2022-05-23,1INCHUSDT,0.996,1.055,0.944,0.954,7126813.4,7179951.8866,33534
1653177600000,2022-05-22,1INCHUSDT,0.963,1.017,0.948,0.997,5389081.1,5305110.1138,21699
1653091200000,2022-05-21,1INCHUSDT,0.915,0.972,0.907,0.963,2919048.6,2735921.2011,14396
1653004800000,2022-05-20,1INCHUSDT,0.932,0.941,0.905,0.915,5866890.9,5425858.4571,25512
1652918400000,2022-05-19,1INCHUSDT,0.906,0.937,0.89,0.931,8382658.2,7654182.2876,30377
1652832000000,2022-05-18,1INCHUSDT,0.96,0.97,0.896,0.906,6354145.1,5853956.0619,27363
1652745600000,2022-05-17,1INCHUSDT,0.924,0.979,0.916,0.96,6323943.6,5972694.6401,24807
1652659200000,2022-05-16,1INCHUSDT,0.979,0.98,0.91,0.923,6416212.8,5957435.9414,30565
1652572800000,2022-05-15,1INCHUSDT,0.941,0.986,0.909,0.979,7241836.8,6799966.648,33163
1652486400000,2022-05-14,1INCHUSDT,0.916,0.958,0.892,0.941,12967397.1,12038049.429,51910
1652400000000,2022-05-13,1INCHUSDT,0.811,0.951,0.786,0.915,15129754.1,13650519.2031,69912
1652313600000,2022-05-12,1INCHUSDT,1.012,1.056,0.705,0.81,27917967.2,23159312.04096,133740
1652227200000,2022-05-11,1INCHUSDT,1.041,1.077,0.908,1.015,41067879.9,41646602.892492,193061
1652140800000,2022-05-10,1INCHUSDT,1.01,1.139,0.996,1.043,25435998.25,27060636.7634,128720
1652054400000,2022-05-09,1INCHUSDT,1.301,1.369,1.001,1.011,27938080.9,34800042.850944,138294
1651968000000,2022-05-08,1INCHUSDT,1.303,1.331,1.275,1.301,10464577.1,13655000.4487,52950
1651881600000,2022-05-07,1INCHUSDT,1.356,1.359,1.276,1.303,14038920.4,18324506.3297,62277
1651795200000,2022-05-06,1INCHUSDT,1.287,1.374,1.266,1.355,30941838.5,40914044.182,143522
1651708800000,2022-05-05,1INCHUSDT,1.285,1.399,1.239,1.288,27783963.0,36229687.8715,150799
1651622400000,2022-05-04,1INCHUSDT,1.17,1.29,1.164,1.285,4533629.9,5501254.3677,30990
1651536000000,2022-05-03,1INCHUSDT,1.177,1.315,1.155,1.17,5505739.1,6594771.0515,31627
1651449600000,2022-05-02,1INCHUSDT,1.159,1.216,1.122,1.176,6136569.8,7176344.6168,35247
1651363200000,2022-05-01,1INCHUSDT,1.119,1.177,1.086,1.16,5869184.9,6632401.9493,36001
1651276800000,2022-04-30,1INCHUSDT,1.26,1.359,1.071,1.119,9106044.63,11364707.380905,62268
1651190400000,2022-04-29,1INCHUSDT,1.304,1.312,1.227,1.26,3722888.6,4712616.4861,28049
1651104000000,2022-04-28,1INCHUSDT,1.321,1.353,1.283,1.304,6468127.1,8492768.5261,33740
1651017600000,2022-04-27,1INCHUSDT,1.288,1.347,1.269,1.322,2942010.2,3873721.0548,19382
1650931200000,2022-04-26,1INCHUSDT,1.418,1.426,1.256,1.288,3242896.8,4354801.2856,25032
1650844800000,2022-04-25,1INCHUSDT,1.418,1.425,1.31,1.417,4088008.3,5555592.4175,30299
1650758400000,2022-04-24,1INCHUSDT,1.442,1.462,1.403,1.419,1687719.1,2418912.4173,14653
1650672000000,2022-04-23,1INCHUSDT,1.475,1.48,1.435,1.443,2248600.1,3288532.6373,17505
1650585600000,2022-04-22,1INCHUSDT,1.492,1.612,1.468,1.475,6933546.8,10777300.8726,45411
1650499200000,2022-04-21,1INCHUSDT,1.544,1.639,1.468,1.492,6764754.7,10717575.7082,56753
1650412800000,2022-04-20,1INCHUSDT,1.54,1.591,1.503,1.543,3356455.9,5182803.461,32174
1650326400000,2022-04-19,1INCHUSDT,1.494,1.542,1.477,1.541,2340430.9,3543013.3913,19697
1650240000000,2022-04-18,1INCHUSDT,1.461,1.497,1.379,1.494,3704093.9,5321652.0662,30534
1650153600000,2022-04-17,1INCHUSDT,1.512,1.524,1.452,1.461,2329363.2,3480170.3973,19491
1650067200000,2022-04-16,1INCHUSDT,1.52,1.532,1.483,1.512,1524107.1,2299670.894,13993
1649980800000,2022-04-15,1INCHUSDT,1.515,1.543,1.487,1.519,2293204.5,3477411.5935,17761
1649894400000,2022-04-14,1INCHUSDT,1.55,1.57,1.482,1.515,3707350.7,5672901.1345,27174
1649808000000,2022-04-13,1INCHUSDT,1.516,1.553,1.488,1.55,3074275.9,4684634.154,23346
1649721600000,2022-04-12,1INCHUSDT,1.462,1.523,1.443,1.515,3964681.3,5903210.4171,32428
1649635200000,2022-04-11,1INCHUSDT,1.586,1.603,1.421,1.461,6191289.7,9331015.4864,47584
1649548800000,2022-04-10,1INCHUSDT,1.664,1.665,1.582,1.586,2635201.4,4285768.4823,22699
1649462400000,2022-04-09,1INCHUSDT,1.577,1.669,1.574,1.663,3374041.6,5487824.059,28553
1649376000000,2022-04-08,1INCHUSDT,1.658,1.686,1.564,1.577,5194420.2,8496885.0738,46123
1649289600000,2022-04-07,1INCHUSDT,1.601,1.667,1.57,1.659,4620196.4,7515444.6328,42520
1649203200000,2022-04-06,1INCHUSDT,1.837,1.841,1.591,1.602,10426857.0,17766427.0437,98255
1649116800000,2022-04-05,1INCHUSDT,1.9,1.935,1.832,1.837,6048482.5,11391331.9703,58030
1649030400000,2022-04-04,1INCHUSDT,1.979,2.004,1.801,1.9,10113282.9,19254058.3885,96202
1648944000000,2022-04-03,1INCHUSDT,1.923,2.03,1.872,1.979,10296904.6,20216994.3706,98798
1648857600000,2022-04-02,1INCHUSDT,1.885,2.1,1.869,1.923,23781819.1,47283536.3711,257478
1648771200000,2022-04-01,1INCHUSDT,1.776,1.89,1.667,1.886,8683075.3,15498414.5033,91558
1648684800000,2022-03-31,1INCHUSDT,1.84,1.932,1.726,1.777,11429266.4,20943149.8606,125013
1648598400000,2022-03-30,1INCHUSDT,1.792,1.89,1.702,1.84,10035078.8,18237586.9481,99834
1648512000000,2022-03-29,1INCHUSDT,1.724,1.913,1.721,1.793,12927512.3,23576038.6751,126710
1648425600000,2022-03-28,1INCHUSDT,1.747,1.826,1.704,1.724,10971323.2,19594195.142,101746
1648339200000,2022-03-27,1INCHUSDT,1.626,1.767,1.625,1.747,13533487.9,22993602.0309,113739
1648252800000,2022-03-26,1INCHUSDT,1.573,1.635,1.555,1.626,4028358.6,6439904.9669,32419
1648166400000,2022-03-25,1INCHUSDT,1.63,1.657,1.544,1.572,6612276.9,10631267.6533,55798
1648080000000,2022-03-24,1INCHUSDT,1.613,1.648,1.563,1.63,8976337.3,14431269.2531,61905
1647993600000,2022-03-23,1INCHUSDT,1.547,1.627,1.521,1.614,7787000.0,12378265.4836,52557
1647907200000,2022-03-22,1INCHUSDT,1.531,1.594,1.529,1.547,6419458.5,10044283.5636,43430
1647820800000,2022-03-21,1INCHUSDT,1.557,1.595,1.512,1.531,5895618.8,9147450.4887,40538
1647734400000,2022-03-20,1INCHUSDT,1.634,1.66,1.529,1.557,7171965.2,11429930.1796,47187
1647648000000,2022-03-19,1INCHUSDT,1.588,1.745,1.583,1.633,11805212.0,19600350.7768,92725
1647561600000,2022-03-18,1INCHUSDT,1.482,1.626,1.448,1.588,15298755.9,23860621.7499,101479
1647475200000,2022-03-17,1INCHUSDT,1.509,1.549,1.46,1.482,6555169.1,9808246.6751,44841
1647388800000,2022-03-16,1INCHUSDT,1.353,1.543,1.346,1.509,17743365.3,26102904.5382,119844
1647302400000,2022-03-15,1INCHUSDT,1.335,1.369,1.286,1.353,2928368.1,3890299.1186,19815
1647216000000,2022-03-14,1INCHUSDT,1.308,1.348,1.293,1.335,2679684.5,3542595.2739,17816
1647129600000,2022-03-13,1INCHUSDT,1.33,1.417,1.294,1.309,5443497.9,7451709.5278,35086
1647043200000,2022-03-12,1INCHUSDT,1.318,1.38,1.316,1.332,3485859.1,4704146.0075,23399
1646956800000,2022-03-11,1INCHUSDT,1.374,1.375,1.305,1.319,3583511.4,4777318.6417,24705
1646870400000,2022-03-10,1INCHUSDT,1.375,1.472,1.285,1.374,10088429.7,13745341.8376,63289
1646784000000,2022-03-09,1INCHUSDT,1.296,1.4,1.288,1.376,4240404.3,5774561.0056,28344
1646697600000,2022-03-08,1INCHUSDT,1.271,1.322,1.265,1.297,2967445.2,3836456.8106,21999
1646611200000,2022-03-07,1INCHUSDT,1.302,1.333,1.23,1.272,5229646.2,6691678.7876,30809
1646524800000,2022-03-06,1INCHUSDT,1.357,1.37,1.291,1.303,3386333.5,4501250.1305,21033
1646438400000,2022-03-05,1INCHUSDT,1.348,1.366,1.299,1.358,2504652.5,3353881.9875,14368
1646352000000,2022-03-04,1INCHUSDT,1.437,1.442,1.322,1.348,5707293.2,7967510.8248,32280
1646265600000,2022-03-03,1INCHUSDT,1.497,1.514,1.402,1.437,3946893.3,5742599.3253,26549
1646179200000,2022-03-02,1INCHUSDT,1.522,1.547,1.466,1.497,5495037.0,8272002.033,37246
1646092800000,2022-03-01,1INCHUSDT,1.504,1.553,1.465,1.521,6344021.2,9557386.8484,44401
1646006400000,2022-02-28,1INCHUSDT,1.384,1.506,1.327,1.504,8626335.0,12030656.0072,46713
1645920000000,2022-02-27,1INCHUSDT,1.436,1.539,1.36,1.384,7545710.1,10810016.2468,47225
1645833600000,2022-02-26,1INCHUSDT,1.451,1.483,1.41,1.435,3089954.2,4457089.7894,20310
1645747200000,2022-02-25,1INCHUSDT,1.341,1.503,1.309,1.451,6010264.7,8318144.1785,37590
1645660800000,2022-02-24,1INCHUSDT,1.385,1.395,1.181,1.34,11892884.39,15084314.70934,56376
1645574400000,2022-02-23,1INCHUSDT,1.422,1.484,1.382,1.383,4136805.2,5965360.7965,24571
1645488000000,2022-02-22,1INCHUSDT,1.366,1.439,1.313,1.422,5189458.22,7140957.7771,27178
1645401600000,2022-02-21,1INCHUSDT,1.485,1.553,1.354,1.365,7972147.58,11664258.7572,42019
1645315200000,2022-02-20,1INCHUSDT,1.582,1.584,1.456,1.486,4341973.5,6498268.5966,26312
1645228800000,2022-02-19,1INCHUSDT,1.581,1.604,1.522,1.581,2894167.3,4541358.9768,18640
1645142400000,2022-02-18,1INCHUSDT,1.659,1.68,1.554,1.582,7961020.2,12929601.4061,34162
1645056000000,2022-02-17,1INCHUSDT,1.803,1.828,1.643,1.659,6428596.1,11172088.8271,39221
1644969600000,2022-02-16,1INCHUSDT,1.798,1.872,1.748,1.8,5538940.2,10040459.7964,42343
1644883200000,2022-02-15,1INCHUSDT,1.698,1.802,1.687,1.798,3404717.4,5955337.1797,24588
1644796800000,2022-02-14,1INCHUSDT,1.657,1.738,1.621,1.697,5403910.9,9132413.4778,33732
1644710400000,2022-02-13,1INCHUSDT,1.691,1.707,1.612,1.657,2937267.8,4890846.7948,19192
1644624000000,2022-02-12,1INCHUSDT,1.714,1.74,1.646,1.691,3418141.7,5770937.5316,23505
1644537600000,2022-02-11,1INCHUSDT,1.8,1.842,1.679,1.717,5627126.3,9975865.3807,39380
1644451200000,2022-02-10,1INCHUSDT,1.923,1.95,1.779,1.799,9186581.4,17212072.0942,60070
1644364800000,2022-02-09,1INCHUSDT,1.86,1.955,1.837,1.923,6579507.4,12452784.718,43737
1644278400000,2022-02-08,1INCHUSDT,1.94,1.983,1.783,1.859,8263251.8,15507445.5189,65216
1644192000000,2022-02-07,1INCHUSDT,1.86,1.962,1.799,1.94,6887980.7,13075509.0534,61367
1644105600000,2022-02-06,1INCHUSDT,1.788,1.868,1.756,1.859,5375027.6,9785932.4423,42721
1644019200000,2022-02-05,1INCHUSDT,1.764,1.847,1.747,1.787,6516100.0,11702137.6396,47759
1643932800000,2022-02-04,1INCHUSDT,1.66,1.766,1.646,1.764,7780391.7,13294261.9564,44713
1643846400000,2022-02-03,1INCHUSDT,1.631,1.665,1.58,1.66,4072652.7,6606046.6059,24140
1643760000000,2022-02-02,1INCHUSDT,1.706,1.75,1.603,1.631,5293303.3,8893993.3515,36050
1643673600000,2022-02-01,1INCHUSDT,1.682,1.744,1.637,1.706,5514739.7,9302227.3994,36654
1643587200000,2022-01-31,1INCHUSDT,1.66,1.698,1.575,1.682,5061907.1,8328615.5959,30485
1643500800000,2022-01-30,1INCHUSDT,1.713,1.731,1.624,1.662,3929931.7,6617136.7139,24793
1643414400000,2022-01-29,1INCHUSDT,1.647,1.745,1.643,1.713,6693731.6,11394850.1594,42697
1643328000000,2022-01-28,1INCHUSDT,1.59,1.77,1.55,1.647,9045081.0,14416152.8111,47736
1643241600000,2022-01-27,1INCHUSDT,1.628,1.66,1.523,1.588,6608144.3,10540564.4963,36974
1643155200000,2022-01-26,1INCHUSDT,1.594,1.829,1.574,1.629,12385112.0,21101135.0057,79224
1643068800000,2022-01-25,1INCHUSDT,1.585,1.613,1.528,1.593,6952721.1,10920528.3232,38279
1642982400000,2022-01-24,1INCHUSDT,1.689,1.69,1.422,1.585,11978928.35,18247049.139236,57277
1642896000000,2022-01-23,1INCHUSDT,1.613,1.713,1.58,1.691,6897967.5,11385531.055,38079
1642809600000,2022-01-22,1INCHUSDT,1.841,1.867,1.5,1.613,16176847.85,26772050.842405,79835
1642723200000,2022-01-21,1INCHUSDT,2.034,2.061,1.706,1.842,16671329.73,31465644.686725,100627
1642636800000,2022-01-20,1INCHUSDT,2.087,2.239,2.026,2.036,8200234.2,17586787.8265,54690
1642550400000,2022-01-19,1INCHUSDT,2.189,2.196,2.061,2.089,7443117.4,15752430.5136,44585
1642464000000,2022-01-18,1INCHUSDT,2.244,2.278,2.115,2.189,7222718.3,15756466.4092,47897
1642377600000,2022-01-17,1INCHUSDT,2.435,2.449,2.196,2.242,8372995.0,19267886.7694,65836
1642291200000,2022-01-16,1INCHUSDT,2.386,2.463,2.349,2.435,8374877.3,20255349.1455,78226
1642204800000,2022-01-15,1INCHUSDT,2.37,2.427,2.338,2.386,4899082.2,11664838.7128,43157
1642118400000,2022-01-14,1INCHUSDT,2.345,2.45,2.263,2.37,10010967.5,23581343.7318,84226
1642032000000,2022-01-13,1INCHUSDT,2.248,2.524,2.214,2.346,39179594.6,94559699.0285,333283
1641945600000,2022-01-12,1INCHUSDT,2.15,2.261,2.139,2.247,6631899.5,14596450.7964,58960
1641859200000,2022-01-11,1INCHUSDT,2.077,2.169,2.03,2.148,6494319.8,13631382.6838,47032
1641772800000,2022-01-10,1INCHUSDT,2.15,2.188,1.965,2.077,11140993.5,23030428.87742,118899
1641686400000,2022-01-09,1INCHUSDT,2.126,2.202,2.091,2.151,5862549.5,12582563.2432,41179
1641600000000,2022-01-08,1INCHUSDT,2.185,2.27,2.034,2.127,10774578.8,23131054.8288,72699
1641513600000,2022-01-07,1INCHUSDT,2.344,2.45,2.117,2.184,17340613.9,38308421.878,108441
1641427200000,2022-01-06,1INCHUSDT,2.323,2.388,2.228,2.347,13597484.8,31284241.4412,153122
1641340800000,2022-01-05,1INCHUSDT,2.478,2.582,2.2,2.321,13528238.0,33047982.2367,127145
1641254400000,2022-01-04,1INCHUSDT,2.562,2.6,2.459,2.478,9652881.7,24500015.7817,79307
1641168000000,2022-01-03,1INCHUSDT,2.553,2.66,2.497,2.562,11828516.0,30523050.0574,106043
