Unix,Date,Symbol,Open,High,Low,Close,Volume FTM,Volume USDT,tradecount
1677024000000,2023-02-22,FTMUSDT,0.5209,0.5226,0.4774,0.5079,154604311.0,76614588.5767,209872
1676937600000,2023-02-21,FTMUSDT,0.5143,0.5528,0.5071,0.5208,179792696.0,95565752.1532,262923
1676851200000,2023-02-20,FTMUSDT,0.5209,0.5352,0.5,0.5143,118270065.0,61694821.157,156962
1676764800000,2023-02-19,FTMUSDT,0.5419,0.557,0.51,0.5209,137576986.0,73695490.0993,189415
1676678400000,2023-02-18,FTMUSDT,0.555,0.5681,0.5365,0.5417,110373260.0,60797763.7611,144248
1676592000000,2023-02-17,FTMUSDT,0.5277,0.5791,0.5256,0.5551,229968609.0,127913091.4141,266740
1676505600000,2023-02-16,FTMUSDT,0.5697,0.5992,0.5199,0.5276,304906240.0,172674474.0215,375243
1676419200000,2023-02-15,FTMUSDT,0.5241,0.5856,0.5063,0.5698,269502418.0,144930583.104,344825
1676332800000,2023-02-14,FTMUSDT,0.4631,0.5266,0.4505,0.5243,335265783.0,164789323.5923,395876
1676246400000,2023-02-13,FTMUSDT,0.4418,0.4661,0.411,0.4631,247167470.0,108735321.5804,290330
1676160000000,2023-02-12,FTMUSDT,0.4801,0.4815,0.4371,0.4417,189798133.0,87730309.0387,236722
1676073600000,2023-02-11,FTMUSDT,0.4358,0.492,0.417,0.48,201169461.0,89634718.386,238978
1675987200000,2023-02-10,FTMUSDT,0.4486,0.4595,0.427,0.4359,162889233.0,72841825.9336,214880
1675900800000,2023-02-09,FTMUSDT,0.5264,0.5311,0.4321,0.4484,226285505.0,109344368.8074,297721
1675814400000,2023-02-08,FTMUSDT,0.5885,0.6026,0.5142,0.5264,137220365.0,76359802.183,189618
1675728000000,2023-02-07,FTMUSDT,0.5267,0.5945,0.5239,0.5887,166561711.0,91846067.7147,212311
1675641600000,2023-02-06,FTMUSDT,0.568,0.58,0.5237,0.5266,155095055.0,86106215.4041,197741
1675555200000,2023-02-05,FTMUSDT,0.6159,0.6214,0.55,0.5681,136138704.0,79425508.7651,195345
1675468800000,2023-02-04,FTMUSDT,0.6324,0.648,0.6069,0.6155,116908844.0,73381298.4574,167397
1675382400000,2023-02-03,FTMUSDT,0.608,0.6555,0.597,0.6325,215610825.0,134950625.3875,305340
1675296000000,2023-02-02,FTMUSDT,0.5757,0.6467,0.564,0.6081,242735776.0,146768802.4203,330852
1675209600000,2023-02-01,FTMUSDT,0.5368,0.597,0.496,0.5757,217552956.0,116996310.9767,327873
1675123200000,2023-01-31,FTMUSDT,0.4824,0.5545,0.4657,0.5366,286012297.0,145775434.0415,340493
1675036800000,2023-01-30,FTMUSDT,0.4905,0.4933,0.4529,0.4824,181689904.0,85843259.1376,238239
1674950400000,2023-01-29,FTMUSDT,0.4484,0.4971,0.4432,0.4903,147792059.0,70294885.3076,205381
1674864000000,2023-01-28,FTMUSDT,0.4671,0.4826,0.4394,0.4484,110459174.0,50592431.9655,139253
1674777600000,2023-01-27,FTMUSDT,0.4839,0.4927,0.4553,0.467,166271649.0,78101214.614,226933
1674691200000,2023-01-26,FTMUSDT,0.4106,0.4995,0.4036,0.484,317952030.0,146268266.0273,424777
1674604800000,2023-01-25,FTMUSDT,0.3758,0.42,0.361,0.4104,185644060.0,73993956.4392,223224
1674518400000,2023-01-24,FTMUSDT,0.4018,0.4275,0.3709,0.3758,139378300.0,56116540.1684,176089
1674432000000,2023-01-23,FTMUSDT,0.3803,0.4124,0.371,0.4019,190239463.0,74475859.1906,215937
1674345600000,2023-01-22,FTMUSDT,0.3412,0.4057,0.3373,0.3803,212967309.0,79454639.5821,237730
1674259200000,2023-01-21,FTMUSDT,0.3469,0.3641,0.3339,0.3412,162566841.0,56801360.3691,169716
1674172800000,2023-01-20,FTMUSDT,0.3041,0.3549,0.2973,0.3468,119815986.0,38202198.6459,107607
1674086400000,2023-01-19,FTMUSDT,0.2977,0.3087,0.2921,0.3042,80630374.0,24320635.7978,71649
1674000000000,2023-01-18,FTMUSDT,0.3243,0.3423,0.295,0.2978,145728769.0,46083176.7511,153255
1673913600000,2023-01-17,FTMUSDT,0.3184,0.3407,0.3104,0.3243,96177004.0,31502470.4569,103247
1673827200000,2023-01-16,FTMUSDT,0.3259,0.3389,0.3053,0.3183,133168107.0,43123372.4155,121910
1673740800000,2023-01-15,FTMUSDT,0.3459,0.3494,0.3151,0.3259,137080392.0,44903368.9322,142214
1673654400000,2023-01-14,FTMUSDT,0.293,0.3574,0.2917,0.3458,307177926.0,98652724.0914,289512
1673568000000,2023-01-13,FTMUSDT,0.2729,0.3058,0.2683,0.2931,210879046.0,60349413.5922,154901
1673481600000,2023-01-12,FTMUSDT,0.2559,0.2803,0.2435,0.2728,237788431.0,61982057.4168,150053
1673395200000,2023-01-11,FTMUSDT,0.243,0.258,0.2347,0.2559,103534566.0,25197628.9272,59913
1673308800000,2023-01-10,FTMUSDT,0.2366,0.2467,0.2321,0.243,71630475.0,17117845.0258,44345
1673222400000,2023-01-09,FTMUSDT,0.2372,0.251,0.2334,0.2367,153301907.0,37396016.427,84250
1673136000000,2023-01-08,FTMUSDT,0.2272,0.2381,0.2223,0.2373,71743711.0,16402806.4777,36406
1673049600000,2023-01-07,FTMUSDT,0.2212,0.2296,0.2211,0.2271,50234032.0,11335518.8058,26157
1672963200000,2023-01-06,FTMUSDT,0.2162,0.2227,0.2123,0.2211,56562636.0,12286181.6125,27750
1672876800000,2023-01-05,FTMUSDT,0.2186,0.2235,0.2137,0.2162,61506191.0,13448340.5129,31029
1672790400000,2023-01-04,FTMUSDT,0.2142,0.2228,0.2115,0.2187,85956733.0,18764442.2766,42385
1672704000000,2023-01-03,FTMUSDT,0.2105,0.2187,0.2085,0.2142,71208358.0,15246330.69,35810
1672617600000,2023-01-02,FTMUSDT,0.2008,0.2134,0.1974,0.2105,67415569.0,13920557.8462,31769
1672531200000,2023-01-01,FTMUSDT,0.1999,0.2024,0.1985,0.2008,20381865.0,4083429.738,10303
1672444800000,2022-12-31,FTMUSDT,0.199,0.2016,0.1968,0.1998,26256376.0,5233713.7894,12322
1672358400000,2022-12-30,FTMUSDT,0.2015,0.2023,0.194,0.199,48947364.0,9717047.5924,22363
1672272000000,2022-12-29,FTMUSDT,0.198,0.2029,0.1974,0.2015,52312286.0,10514242.1532,23460
1672185600000,2022-12-28,FTMUSDT,0.2026,0.2043,0.1927,0.198,72096905.0,14401913.748,36918
1672099200000,2022-12-27,FTMUSDT,0.2053,0.2071,0.1983,0.2026,40526735.0,8211810.4405,20026
1672012800000,2022-12-26,FTMUSDT,0.2027,0.2069,0.2021,0.2051,30926334.0,6325512.9154,15786
1671926400000,2022-12-25,FTMUSDT,0.2041,0.2046,0.1994,0.2026,28235010.0,5707714.3818,15953
1671840000000,2022-12-24,FTMUSDT,0.2047,0.2062,0.2024,0.2041,25474695.0,5201835.1057,14175
1671753600000,2022-12-23,FTMUSDT,0.205,0.2083,0.2034,0.2048,40551873.0,8348432.7859,21563
1671667200000,2022-12-22,FTMUSDT,0.2023,0.2055,0.1965,0.2049,56333682.0,11383003.5411,29625
1671580800000,2022-12-21,FTMUSDT,0.2034,0.2039,0.1975,0.2023,40979178.0,8229603.9193,24285
1671494400000,2022-12-20,FTMUSDT,0.1956,0.2068,0.1947,0.2034,59999580.0,12178622.4302,34485
1671408000000,2022-12-19,FTMUSDT,0.2055,0.2083,0.1902,0.1956,75806729.0,15301348.9099,45803
1671321600000,2022-12-18,FTMUSDT,0.2073,0.2086,0.2028,0.2055,41540883.0,8550541.7822,25651
1671235200000,2022-12-17,FTMUSDT,0.1973,0.209,0.1965,0.2073,76004314.0,15495093.6598,46285
1671148800000,2022-12-16,FTMUSDT,0.2285,0.2329,0.1926,0.1973,159206822.0,34027919.3592,89556
1671062400000,2022-12-15,FTMUSDT,0.2407,0.2422,0.2266,0.2285,70260461.0,16502745.35,41227
1670976000000,2022-12-14,FTMUSDT,0.2494,0.2549,0.2388,0.2407,110800364.0,27555419.8977,71030
1670889600000,2022-12-13,FTMUSDT,0.2339,0.2558,0.2237,0.2495,142400244.0,34338650.9887,84772
1670803200000,2022-12-12,FTMUSDT,0.2335,0.235,0.2251,0.234,61623829.0,14216934.1507,36607
1670716800000,2022-12-11,FTMUSDT,0.2393,0.2444,0.2318,0.2335,38822355.0,9277615.642,24613
1670630400000,2022-12-10,FTMUSDT,0.241,0.2439,0.2374,0.2394,35950488.0,8656305.5238,23966
1670544000000,2022-12-09,FTMUSDT,0.2379,0.2448,0.235,0.241,80184578.0,19290487.4516,47910
1670457600000,2022-12-08,FTMUSDT,0.2308,0.2381,0.2285,0.2379,78841601.0,18415337.246,46714
1670371200000,2022-12-07,FTMUSDT,0.2466,0.2483,0.2262,0.2307,92424955.0,21685764.6449,56597
1670284800000,2022-12-06,FTMUSDT,0.2519,0.262,0.2423,0.2466,102836438.0,25750565.2597,67613
1670198400000,2022-12-05,FTMUSDT,0.2417,0.2596,0.2404,0.2519,156286782.0,39199045.8557,104681
1670112000000,2022-12-04,FTMUSDT,0.2367,0.2446,0.2353,0.2416,71251360.0,17136621.1715,51596
1670025600000,2022-12-03,FTMUSDT,0.2456,0.258,0.2364,0.2368,117578334.0,29110062.2802,79802
1669939200000,2022-12-02,FTMUSDT,0.2546,0.2553,0.2393,0.2455,122734898.0,30203386.3872,88079
1669852800000,2022-12-01,FTMUSDT,0.2443,0.2614,0.2325,0.2547,205759778.0,51027295.7327,161023
1669766400000,2022-11-30,FTMUSDT,0.2174,0.255,0.2174,0.2443,272093255.0,64993110.9941,191813
1669680000000,2022-11-29,FTMUSDT,0.2048,0.2226,0.1998,0.2176,169914134.0,36246363.2698,128198
1669593600000,2022-11-28,FTMUSDT,0.1857,0.208,0.1772,0.2047,164769166.0,32153635.8844,120305
1669507200000,2022-11-27,FTMUSDT,0.1856,0.1945,0.1839,0.1857,47812489.0,9064289.3963,33630
1669420800000,2022-11-26,FTMUSDT,0.186,0.1955,0.1835,0.1856,47465686.0,9029174.5553,40252
1669334400000,2022-11-25,FTMUSDT,0.1843,0.1866,0.1778,0.186,51439533.0,9348112.9073,36076
1669248000000,2022-11-24,FTMUSDT,0.1845,0.1898,0.1811,0.1844,50558274.0,9350870.1567,39379
1669161600000,2022-11-23,FTMUSDT,0.1772,0.1852,0.1761,0.1844,57371657.0,10386490.5953,44526
1669075200000,2022-11-22,FTMUSDT,0.1692,0.1776,0.1642,0.1771,50698612.0,8667556.4015,41779
1668988800000,2022-11-21,FTMUSDT,0.1717,0.175,0.1645,0.1691,63798846.0,10840737.026,59473
1668902400000,2022-11-20,FTMUSDT,0.184,0.1879,0.1701,0.1717,46929490.0,8420251.2833,40401
1668816000000,2022-11-19,FTMUSDT,0.1809,0.1844,0.176,0.1839,32036304.0,5788840.4255,26900
1668729600000,2022-11-18,FTMUSDT,0.1779,0.1828,0.1764,0.181,42688948.0,7675698.8538,36339
1668643200000,2022-11-17,FTMUSDT,0.1817,0.1839,0.1753,0.1779,52795101.0,9487593.0832,46416
1668556800000,2022-11-16,FTMUSDT,0.1878,0.2005,0.1788,0.1817,108164902.0,20555010.3953,87078
1668470400000,2022-11-15,FTMUSDT,0.1816,0.1951,0.1796,0.1878,101398473.0,19121861.5204,92357
1668384000000,2022-11-14,FTMUSDT,0.1805,0.1859,0.1688,0.1816,91236336.0,16186709.7529,92724
1668297600000,2022-11-13,FTMUSDT,0.1843,0.1907,0.1766,0.1806,78785750.0,14331667.9058,70079
1668211200000,2022-11-12,FTMUSDT,0.198,0.1981,0.1825,0.1844,64840500.0,12144951.9341,51462
1668124800000,2022-11-11,FTMUSDT,0.2082,0.2089,0.1841,0.198,105329080.0,20675239.4242,85281
1668038400000,2022-11-10,FTMUSDT,0.177,0.2145,0.1727,0.2081,194280910.0,38396957.7965,162910
1667952000000,2022-11-09,FTMUSDT,0.2158,0.2194,0.1669,0.177,227245495.0,44799527.0675,204101
1667865600000,2022-11-08,FTMUSDT,0.2624,0.2733,0.18,0.2159,269897866.0,62590697.3605,240092
1667779200000,2022-11-07,FTMUSDT,0.2652,0.2718,0.253,0.2623,114612866.0,30117586.6573,94173
1667692800000,2022-11-06,FTMUSDT,0.2881,0.2922,0.2628,0.2651,95811482.0,26937043.8588,98220
1667606400000,2022-11-05,FTMUSDT,0.2752,0.315,0.2729,0.2882,233295936.0,69021365.5749,225140
1667520000000,2022-11-04,FTMUSDT,0.257,0.2911,0.2548,0.2753,251064622.0,68391826.3981,229715
1667433600000,2022-11-03,FTMUSDT,0.22,0.2921,0.2183,0.2571,395289662.0,104359845.3161,312367
1667347200000,2022-11-02,FTMUSDT,0.2306,0.2335,0.2156,0.22,73354190.0,16554976.676,60591
1667260800000,2022-11-01,FTMUSDT,0.239,0.2427,0.2304,0.2306,55959779.0,13272099.1788,45640
1667174400000,2022-10-31,FTMUSDT,0.2376,0.2488,0.2288,0.239,133412544.0,32001575.1876,108312
1667088000000,2022-10-30,FTMUSDT,0.2253,0.247,0.2231,0.2376,134817978.0,31812466.8111,102929
1667001600000,2022-10-29,FTMUSDT,0.2249,0.2342,0.222,0.2252,87688868.0,19958591.0196,66697
1666915200000,2022-10-28,FTMUSDT,0.2165,0.2289,0.2111,0.2249,59347396.0,13068185.3207,47396
1666828800000,2022-10-27,FTMUSDT,0.2193,0.2296,0.2143,0.2165,74057650.0,16440358.3173,58407
1666742400000,2022-10-26,FTMUSDT,0.2112,0.2218,0.2107,0.2193,68072830.0,14846404.3968,48560
1666656000000,2022-10-25,FTMUSDT,0.2031,0.2163,0.2024,0.2111,53788422.0,11278693.5153,36718
1666569600000,2022-10-24,FTMUSDT,0.2093,0.211,0.2024,0.2031,36898546.0,7596887.8632,24083
1666483200000,2022-10-23,FTMUSDT,0.2044,0.2099,0.2011,0.2092,33313254.0,6842014.4294,21592
1666396800000,2022-10-22,FTMUSDT,0.205,0.2075,0.2022,0.2045,24381233.0,4983142.7422,16390
1666310400000,2022-10-21,FTMUSDT,0.1994,0.2054,0.1933,0.2049,38482766.0,7674510.5089,28445
1666224000000,2022-10-20,FTMUSDT,0.1988,0.2037,0.1963,0.1993,40995911.0,8210962.6189,24228
1666137600000,2022-10-19,FTMUSDT,0.2086,0.2094,0.1966,0.1988,38637388.0,7878845.3519,24392
1666051200000,2022-10-18,FTMUSDT,0.2124,0.2163,0.2042,0.2087,36089403.0,7603800.6837,28869
1665964800000,2022-10-17,FTMUSDT,0.2071,0.2132,0.2051,0.2123,30789745.0,6446641.0849,21941
1665878400000,2022-10-16,FTMUSDT,0.2023,0.2095,0.2022,0.207,24016370.0,4945957.4273,17423
1665792000000,2022-10-15,FTMUSDT,0.2023,0.2063,0.2004,0.2023,27767538.0,5657269.4585,19027
1665705600000,2022-10-14,FTMUSDT,0.2056,0.213,0.1993,0.2023,43376794.0,8998456.6871,31276
1665619200000,2022-10-13,FTMUSDT,0.2076,0.2083,0.1859,0.2057,102203051.0,20226111.234,63579
1665532800000,2022-10-12,FTMUSDT,0.205,0.2092,0.2046,0.2076,32681544.0,6768982.6576,20865
1665446400000,2022-10-11,FTMUSDT,0.2081,0.2086,0.2001,0.2051,54322700.0,11153512.7437,37845
1665360000000,2022-10-10,FTMUSDT,0.2219,0.2262,0.206,0.2082,63262056.0,13647710.7897,35670
1665273600000,2022-10-09,FTMUSDT,0.2214,0.2226,0.2198,0.2219,19624206.0,4342909.8627,11120
1665187200000,2022-10-08,FTMUSDT,0.2225,0.2244,0.2188,0.2215,21306256.0,4728992.6388,11923
1665100800000,2022-10-07,FTMUSDT,0.2221,0.2249,0.2209,0.2226,32386705.0,7214919.5961,17627
1665014400000,2022-10-06,FTMUSDT,0.2262,0.2293,0.2201,0.222,47271310.0,10650656.1901,25297
1664928000000,2022-10-05,FTMUSDT,0.2276,0.228,0.2205,0.2261,45859100.0,10285853.7949,22385
1664841600000,2022-10-04,FTMUSDT,0.2237,0.2297,0.2226,0.2276,46431315.0,10557973.3745,23761
1664755200000,2022-10-03,FTMUSDT,0.2179,0.2247,0.2147,0.2237,43911565.0,9686063.0437,23575
1664668800000,2022-10-02,FTMUSDT,0.2243,0.2251,0.2163,0.2178,42279270.0,9349404.6378,21710
1664582400000,2022-10-01,FTMUSDT,0.225,0.227,0.222,0.2244,26177896.0,5879992.1945,14694
1664496000000,2022-09-30,FTMUSDT,0.2277,0.2315,0.2235,0.2251,58040053.0,13175362.2413,34308
1664409600000,2022-09-29,FTMUSDT,0.2274,0.2305,0.2223,0.2277,63241663.0,14333281.4629,30976
1664323200000,2022-09-28,FTMUSDT,0.2277,0.23,0.2185,0.2273,59064503.0,13264962.2917,33433
1664236800000,2022-09-27,FTMUSDT,0.2288,0.2377,0.2242,0.2277,83642489.0,19397518.8737,46040
1664150400000,2022-09-26,FTMUSDT,0.2244,0.23,0.2208,0.2288,57154902.0,12938948.6106,35316
1664064000000,2022-09-25,FTMUSDT,0.2276,0.2318,0.2215,0.2244,45328893.0,10297943.6531,25921
1663977600000,2022-09-24,FTMUSDT,0.2337,0.2358,0.2266,0.2277,48927098.0,11389963.2327,29384
1663891200000,2022-09-23,FTMUSDT,0.2328,0.238,0.2237,0.2336,80446788.0,18562912.3307,50879
1663804800000,2022-09-22,FTMUSDT,0.2198,0.235,0.2197,0.2327,78891663.0,18069635.2289,43704
1663718400000,2022-09-21,FTMUSDT,0.226,0.2401,0.2157,0.2199,121434068.0,27618172.0473,73601
1663632000000,2022-09-20,FTMUSDT,0.2301,0.2321,0.2241,0.226,63428991.0,14481177.6203,36081
1663545600000,2022-09-19,FTMUSDT,0.2241,0.2319,0.2195,0.2301,90102795.0,20359691.3159,57682
1663459200000,2022-09-18,FTMUSDT,0.2521,0.254,0.2162,0.224,89245539.0,21308026.7066,57250
1663372800000,2022-09-17,FTMUSDT,0.247,0.2536,0.2456,0.252,37225652.0,9273298.1848,24610
1663286400000,2022-09-16,FTMUSDT,0.2406,0.2482,0.2371,0.2469,64266175.0,15606815.5735,44768
1663200000000,2022-09-15,FTMUSDT,0.2508,0.2509,0.238,0.2406,88395822.0,21539389.775,61295
1663113600000,2022-09-14,FTMUSDT,0.2477,0.2534,0.2429,0.2509,81586705.0,20337026.609,53249
1663027200000,2022-09-13,FTMUSDT,0.2692,0.2757,0.2464,0.2477,149409192.0,39026694.5805,101325
1662940800000,2022-09-12,FTMUSDT,0.2725,0.2858,0.2621,0.2692,161198097.0,44209422.879,118052
1662854400000,2022-09-11,FTMUSDT,0.2746,0.2806,0.265,0.2724,82914128.0,22631658.7267,54427
1662768000000,2022-09-10,FTMUSDT,0.2732,0.2866,0.2697,0.2746,142737518.0,39495290.0454,97342
1662681600000,2022-09-09,FTMUSDT,0.2532,0.2773,0.2529,0.2732,130450837.0,34785575.7266,87079
1662595200000,2022-09-08,FTMUSDT,0.254,0.2573,0.2465,0.2532,84025359.0,21226605.5912,51917
1662508800000,2022-09-07,FTMUSDT,0.2447,0.2584,0.2385,0.2539,101470849.0,25345223.0199,66908
1662422400000,2022-09-06,FTMUSDT,0.2649,0.2723,0.2423,0.2447,118114230.0,30607198.3087,87198
1662336000000,2022-09-05,FTMUSDT,0.2729,0.2766,0.2585,0.2649,76667200.0,20351284.051,52540
1662249600000,2022-09-04,FTMUSDT,0.2671,0.2748,0.2658,0.2729,47204375.0,12762567.4817,36035
1662163200000,2022-09-03,FTMUSDT,0.2694,0.271,0.264,0.267,37408494.0,10031048.4359,28917
1662076800000,2022-09-02,FTMUSDT,0.2726,0.2819,0.2654,0.2695,79422989.0,21689701.2179,57325
1661990400000,2022-09-01,FTMUSDT,0.2732,0.276,0.2625,0.2724,71982557.0,19400376.0413,61287
1661904000000,2022-08-31,FTMUSDT,0.274,0.2865,0.272,0.2732,78533446.0,22021026.2181,67653
1661817600000,2022-08-30,FTMUSDT,0.2819,0.2884,0.2671,0.274,86115579.0,23906737.9186,72025
1661731200000,2022-08-29,FTMUSDT,0.2647,0.2848,0.26,0.2821,100404929.0,27371832.0597,78156
1661644800000,2022-08-28,FTMUSDT,0.2745,0.282,0.2635,0.2646,68246609.0,18689619.9983,54403
1661558400000,2022-08-27,FTMUSDT,0.2739,0.2787,0.2662,0.2746,85860506.0,23469346.9297,67522
1661472000000,2022-08-26,FTMUSDT,0.3071,0.3085,0.2688,0.2739,149985058.0,43873653.9242,120638
1661385600000,2022-08-25,FTMUSDT,0.3019,0.3177,0.3013,0.3071,65990246.0,20411528.5462,63514
1661299200000,2022-08-24,FTMUSDT,0.3056,0.3145,0.2931,0.3018,79221370.0,24053570.2037,70570
1661212800000,2022-08-23,FTMUSDT,0.2961,0.308,0.2882,0.3055,86058772.0,25933048.6283,72569
1661126400000,2022-08-22,FTMUSDT,0.3072,0.3072,0.2846,0.296,81247767.0,23794763.8756,75747
1661040000000,2022-08-21,FTMUSDT,0.2978,0.3104,0.2971,0.3072,77208405.0,23464060.8548,63617
1660953600000,2022-08-20,FTMUSDT,0.3001,0.3132,0.2881,0.2978,128832219.0,38987473.1544,105971
1660867200000,2022-08-19,FTMUSDT,0.3301,0.3339,0.2958,0.3001,200961172.0,62369913.3383,176441
1660780800000,2022-08-18,FTMUSDT,0.3485,0.3622,0.3269,0.3302,97163053.0,33976752.3445,90272
1660694400000,2022-08-17,FTMUSDT,0.3681,0.3811,0.3435,0.3485,101324056.0,36598020.7286,96648
1660608000000,2022-08-16,FTMUSDT,0.3712,0.3791,0.3643,0.3682,94664223.0,35084006.052,85190
1660521600000,2022-08-15,FTMUSDT,0.3875,0.4045,0.3664,0.3713,99347935.0,38000133.2713,96473
1660435200000,2022-08-14,FTMUSDT,0.4007,0.4105,0.381,0.3875,92772804.0,36828377.0898,94567
1660348800000,2022-08-13,FTMUSDT,0.4023,0.4189,0.3954,0.4006,80010626.0,32510630.4109,86368
1660262400000,2022-08-12,FTMUSDT,0.3915,0.4049,0.3842,0.4021,84873264.0,33572921.1667,86048
1660176000000,2022-08-11,FTMUSDT,0.4093,0.4141,0.3884,0.3914,120899986.0,48508382.4123,116429
1660089600000,2022-08-10,FTMUSDT,0.3725,0.4172,0.3568,0.4093,194003195.0,76438575.731,226376
1660003200000,2022-08-09,FTMUSDT,0.3794,0.3947,0.3513,0.3725,137960636.0,51442378.1156,121371
1659916800000,2022-08-08,FTMUSDT,0.371,0.3921,0.3702,0.3795,122717874.0,46877722.8995,112000
1659830400000,2022-08-07,FTMUSDT,0.3671,0.3787,0.3554,0.3711,76955390.0,28331627.5538,79115
1659744000000,2022-08-06,FTMUSDT,0.3816,0.3898,0.3618,0.367,95000897.0,35647630.9942,94641
1659657600000,2022-08-05,FTMUSDT,0.3674,0.3864,0.3606,0.3816,146487132.0,54961518.1156,156952
1659571200000,2022-08-04,FTMUSDT,0.3374,0.3717,0.3365,0.3676,186956100.0,66835225.3009,213608
1659484800000,2022-08-03,FTMUSDT,0.3293,0.3499,0.3182,0.3374,110482709.0,37281509.6358,110433
1659398400000,2022-08-02,FTMUSDT,0.3422,0.3485,0.3176,0.3293,128567764.0,42625674.9389,144312
1659312000000,2022-08-01,FTMUSDT,0.3284,0.3469,0.3238,0.3421,112342567.0,37804497.3012,127902
1659225600000,2022-07-31,FTMUSDT,0.3351,0.3547,0.3257,0.3285,126994486.0,43466953.9195,136502
1659139200000,2022-07-30,FTMUSDT,0.3349,0.3609,0.3312,0.3351,175147922.0,60763723.3106,176567
1659052800000,2022-07-29,FTMUSDT,0.3375,0.3528,0.3242,0.3349,162760107.0,55094085.363,173271
1658966400000,2022-07-28,FTMUSDT,0.3313,0.345,0.3136,0.3374,161866807.0,53615691.3727,161762
1658880000000,2022-07-27,FTMUSDT,0.3028,0.3322,0.2936,0.3313,167604106.0,52083065.9941,151863
1658793600000,2022-07-26,FTMUSDT,0.3041,0.3056,0.2876,0.3028,126665762.0,37621432.3157,120644
1658707200000,2022-07-25,FTMUSDT,0.358,0.3606,0.3031,0.304,193729308.0,62699369.0036,193597
1658620800000,2022-07-24,FTMUSDT,0.3422,0.3683,0.33,0.358,181310180.0,62882072.091,187178
1658534400000,2022-07-23,FTMUSDT,0.3185,0.355,0.3135,0.3421,220810583.0,75050663.6266,241915
1658448000000,2022-07-22,FTMUSDT,0.3332,0.3435,0.3126,0.3184,156524529.0,51443388.0689,152178
1658361600000,2022-07-21,FTMUSDT,0.3102,0.3368,0.2931,0.3331,205766594.0,64715034.195,198205
1658275200000,2022-07-20,FTMUSDT,0.3398,0.3579,0.305,0.3103,260524559.0,86610240.5144,257710
1658188800000,2022-07-19,FTMUSDT,0.2961,0.3494,0.2872,0.3398,407520779.0,132318691.1378,423935
1658102400000,2022-07-18,FTMUSDT,0.2553,0.299,0.2542,0.2963,215296739.0,60281032.1875,188979
1658016000000,2022-07-17,FTMUSDT,0.2637,0.2722,0.2547,0.2553,82874168.0,21802217.7686,72782
1657929600000,2022-07-16,FTMUSDT,0.2568,0.2655,0.2478,0.2637,93171257.0,23928373.7318,74472
1657843200000,2022-07-15,FTMUSDT,0.2537,0.264,0.2495,0.2567,128266644.0,33034780.2057,103611
1657756800000,2022-07-14,FTMUSDT,0.2468,0.2559,0.2343,0.2538,119988602.0,29280114.9424,97952
1657670400000,2022-07-13,FTMUSDT,0.2344,0.247,0.2207,0.2468,149009119.0,34783172.528,128135
1657584000000,2022-07-12,FTMUSDT,0.2433,0.2498,0.2337,0.2343,76160959.0,18532603.0198,67765
1657497600000,2022-07-11,FTMUSDT,0.2666,0.2668,0.2414,0.2432,87363799.0,22465307.8515,77025
1657411200000,2022-07-10,FTMUSDT,0.2811,0.2824,0.2621,0.2665,79071135.0,21285066.4988,66234
1657324800000,2022-07-09,FTMUSDT,0.2724,0.2879,0.2722,0.2811,74363452.0,20889366.8156,67850
1657238400000,2022-07-08,FTMUSDT,0.2757,0.2933,0.2672,0.2724,149100153.0,41566479.9117,128295
1657152000000,2022-07-07,FTMUSDT,0.2619,0.2798,0.2589,0.2756,112032122.0,30119341.1253,88345
1657065600000,2022-07-06,FTMUSDT,0.258,0.2659,0.2507,0.262,118178286.0,30429195.7188,92257
1656979200000,2022-07-05,FTMUSDT,0.2646,0.2733,0.2466,0.258,139879023.0,36210506.5509,116914
1656892800000,2022-07-04,FTMUSDT,0.2572,0.2666,0.2497,0.2647,99008470.0,25546696.5867,86636
1656806400000,2022-07-03,FTMUSDT,0.246,0.267,0.2429,0.2571,96464235.0,24354778.7277,82739
1656720000000,2022-07-02,FTMUSDT,0.2471,0.2501,0.2368,0.246,74179877.0,18019447.3964,67661
1656633600000,2022-07-01,FTMUSDT,0.2516,0.2629,0.2442,0.247,133259965.0,33466084.7882,124367
1656547200000,2022-06-30,FTMUSDT,0.2606,0.265,0.2363,0.2516,134034802.0,32968739.0,125610
1656460800000,2022-06-29,FTMUSDT,0.2709,0.2792,0.2537,0.2604,127779358.0,33752962.2911,116094
1656374400000,2022-06-28,FTMUSDT,0.2765,0.2936,0.2678,0.2709,119802536.0,33532780.6549,121215
1656288000000,2022-06-27,FTMUSDT,0.2785,0.2957,0.2718,0.2766,121307830.0,34325943.8649,118520
1656201600000,2022-06-26,FTMUSDT,0.3066,0.3156,0.2767,0.2786,135205214.0,40642815.0996,137819
1656115200000,2022-06-25,FTMUSDT,0.3013,0.3174,0.2878,0.3066,176133708.0,53181275.1397,167409
1656028800000,2022-06-24,FTMUSDT,0.2727,0.3082,0.2701,0.3011,187217776.0,52856878.0581,156770
1655942400000,2022-06-23,FTMUSDT,0.2523,0.2755,0.2514,0.2727,146313707.0,38895351.0806,121505
1655856000000,2022-06-22,FTMUSDT,0.2701,0.2762,0.2511,0.2523,182953221.0,47912528.3203,174037
1655769600000,2022-06-21,FTMUSDT,0.2519,0.2955,0.2488,0.27,195350367.0,53494329.4858,197888
